"smCOG name","main annotation","TAILORING","TRANSPORT","CORE","REGULATOR","OTHER"
"SMCOG15400","OTHER","0","0","0","3","5"
"SMCOG15401","OTHER","0","0","0","0","8"
"SMCOG15402","OTHER","0","0","0","0","8"
"SMCOG15403","OTHER","3","0","0","0","5"
"SMCOG15404","OTHER","0","0","0","0","8"
"SMCOG15405","REGULATOR","0","0","0","8","0"
"SMCOG15406","OTHER","0","3","0","0","5"
"SMCOG15407","OTHER","0","0","0","0","8"
"SMCOG15408","OTHER","0","0","0","0","8"
"SMCOG15409","OTHER","0","0","0","0","8"
"SMCOG15410","OTHER","0","0","0","0","8"
"SMCOG15411","OTHER","0","0","0","0","8"
"SMCOG15412","OTHER","0","0","0","0","8"
"SMCOG15413","OTHER","0","0","0","0","8"
"SMCOG15414","OTHER","0","0","0","0","8"
"SMCOG15415","OTHER","0","0","0","0","8"
"SMCOG15416","OTHER","1","0","0","0","7"
"SMCOG15417","OTHER","0","0","0","0","8"
"SMCOG15418","OTHER","0","0","0","2","6"
"SMCOG15419","OTHER","0","0","0","0","8"
"SMCOG15420","OTHER","0","0","0","0","8"
"SMCOG15421","OTHER","0","0","0","0","8"
"SMCOG15422","OTHER","0","0","0","0","8"
"SMCOG15423","CORE","0","0","6","0","2"
"SMCOG15424","OTHER","0","0","0","0","8"
"SMCOG15425","OTHER","0","0","0","0","8"
"SMCOG15426","OTHER","0","0","0","0","8"
"SMCOG15427","OTHER","0","0","0","0","8"
"SMCOG15428","TAILORING","8","0","0","0","0"
"SMCOG15429","CORE","0","0","6","0","2"
"SMCOG15430","OTHER","2","0","0","0","6"
"SMCOG15431","OTHER","0","0","0","0","8"
"SMCOG15432","OTHER","0","0","0","0","8"
"SMCOG15433","OTHER","0","2","0","0","6"
"SMCOG15434","OTHER","0","0","0","0","8"
"SMCOG15435","OTHER","0","0","0","0","8"
"SMCOG15436","OTHER","0","0","0","0","8"
"SMCOG15437","OTHER","0","0","0","0","8"
"SMCOG15438","OTHER","0","0","0","0","8"
"SMCOG15439","OTHER","0","0","0","0","8"
"SMCOG15440","OTHER","0","0","0","0","8"
"SMCOG15441","OTHER","0","0","1","1","6"
"SMCOG15442","OTHER","0","0","0","0","8"
"SMCOG15443","OTHER","0","0","0","0","8"
"SMCOG15444","REGULATOR","0","0","0","4","4"
"SMCOG15445","OTHER","0","0","0","0","8"
"SMCOG15446","OTHER","1","0","0","0","7"
"SMCOG15447","TAILORING","4","0","0","0","4"
"SMCOG15448","OTHER","1","0","0","0","7"
"SMCOG15449","OTHER","0","0","0","0","8"
"SMCOG15450","OTHER","0","0","0","0","8"
"SMCOG15451","OTHER","0","0","0","0","8"
"SMCOG15452","OTHER","0","0","0","0","8"
"SMCOG15453","OTHER","0","0","0","0","8"
"SMCOG15454","TAILORING","8","0","0","0","0"
"SMCOG15455","OTHER","0","0","0","0","8"
"SMCOG15456","OTHER","0","0","0","0","8"
"SMCOG15457","OTHER","0","0","0","0","8"
"SMCOG15458","OTHER","0","0","0","0","8"
"SMCOG15459","CORE","0","0","7","0","1"
"SMCOG15460","OTHER","0","0","0","0","8"
"SMCOG15461","OTHER","0","0","0","0","8"
"SMCOG15462","OTHER","2","0","0","0","6"
"SMCOG15463","OTHER","0","0","0","0","8"
"SMCOG15464","OTHER","0","0","0","0","8"
"SMCOG15465","OTHER","0","0","0","0","8"
"SMCOG15466","OTHER","0","3","0","0","5"
"SMCOG15467","OTHER","0","0","0","2","6"
"SMCOG15468","OTHER","0","0","0","0","8"
"SMCOG15469","OTHER","2","0","0","0","6"
"SMCOG15470","OTHER","0","0","0","0","8"
"SMCOG15471","OTHER","0","0","0","1","7"
"SMCOG15472","TRANSPORT","0","8","0","0","0"
"SMCOG15473","OTHER","0","0","0","0","8"
"SMCOG15474","OTHER","0","0","0","0","8"
"SMCOG15475","OTHER","2","0","0","0","6"
"SMCOG15476","TAILORING","5","0","0","0","3"
"SMCOG15477","OTHER","2","0","0","0","6"
"SMCOG15478","TAILORING","6","0","2","0","0"
"SMCOG15479","OTHER","0","2","0","0","6"
"SMCOG15480","TAILORING","5","0","0","0","3"
"SMCOG15481","OTHER","0","0","0","0","8"
"SMCOG15482","REGULATOR","0","0","0","7","1"
"SMCOG15483","OTHER","0","0","0","0","8"
"SMCOG15484","OTHER","0","0","0","0","8"
"SMCOG15485","OTHER","1","0","2","0","5"
"SMCOG15486","OTHER","0","0","0","1","7"
"SMCOG15487","OTHER","0","0","0","0","8"
"SMCOG15488","OTHER","0","0","0","0","8"
"SMCOG15489","OTHER","0","0","0","0","8"
"SMCOG15490","OTHER","0","2","0","0","6"
"SMCOG15491","OTHER","0","0","0","0","8"
"SMCOG15492","OTHER","0","0","0","0","8"
"SMCOG15493","OTHER","0","0","0","0","8"
"SMCOG15494","OTHER","0","0","0","0","8"
"SMCOG15495","TAILORING","5","0","0","0","3"
"SMCOG15496","OTHER","0","0","0","0","8"
"SMCOG15497","OTHER","0","0","0","0","8"
"SMCOG15498","MIXED","2","0","3","0","3"
"SMCOG15499","OTHER","0","0","0","0","8"
"SMCOG15500","OTHER","0","0","0","0","8"
"SMCOG15501","OTHER","0","0","0","0","8"
"SMCOG15502","OTHER","0","0","0","2","6"
"SMCOG15503","TRANSPORT","0","8","0","0","0"
"SMCOG15504","OTHER","0","0","0","0","8"
"SMCOG15505","OTHER","0","0","0","0","8"
"SMCOG15506","TRANSPORT","0","6","0","0","2"
"SMCOG15507","OTHER","0","0","0","0","8"
"SMCOG15508","OTHER","0","0","0","0","8"
"SMCOG15509","OTHER","0","0","0","0","8"
"SMCOG15510","TAILORING","7","0","0","0","1"
"SMCOG15511","OTHER","0","0","3","0","5"
"SMCOG15512","OTHER","0","0","0","0","8"
"SMCOG15513","TAILORING","4","0","0","0","4"
"SMCOG15514","OTHER","0","0","0","0","8"
"SMCOG15515","OTHER","0","0","0","0","8"
"SMCOG15516","OTHER","0","0","0","0","8"
"SMCOG15517","OTHER","0","0","0","0","8"
"SMCOG15518","OTHER","0","0","0","0","8"
"SMCOG15519","OTHER","0","0","0","0","8"
"SMCOG15520","OTHER","0","0","0","0","8"
"SMCOG15521","TAILORING","4","0","0","0","4"
"SMCOG15522","OTHER","0","0","0","0","8"
"SMCOG15523","OTHER","0","0","0","0","8"
"SMCOG15524","OTHER","0","0","0","1","7"
"SMCOG15525","MIXED","2","0","0","3","3"
"SMCOG15526","OTHER","0","0","0","0","8"
"SMCOG15527","OTHER","0","0","0","0","8"
"SMCOG15528","OTHER","1","0","0","0","7"
"SMCOG15529","OTHER","0","0","0","0","8"
"SMCOG15530","OTHER","0","0","0","0","8"
"SMCOG15531","OTHER","0","0","0","0","8"
"SMCOG15532","REGULATOR","0","0","0","7","1"
"SMCOG15533","OTHER","2","0","0","0","6"
"SMCOG15534","REGULATOR","0","0","0","7","1"
"SMCOG15535","OTHER","0","0","0","0","8"
"SMCOG15536","OTHER","1","1","0","0","6"
"SMCOG15537","TAILORING","4","0","0","0","4"
"SMCOG15538","TAILORING","6","0","0","0","2"
"SMCOG15539","OTHER","0","0","0","0","8"
"SMCOG15540","OTHER","0","0","0","0","8"
"SMCOG15541","REGULATOR","0","0","0","6","2"
"SMCOG15542","OTHER","0","0","0","0","8"
"SMCOG15543","OTHER","1","0","0","0","7"
"SMCOG15544","OTHER","0","0","0","0","8"
"SMCOG15545","CORE","0","0","8","0","0"
"SMCOG15546","OTHER","0","0","0","0","8"
"SMCOG15547","OTHER","0","0","0","0","8"
"SMCOG15548","TAILORING","7","0","0","0","1"
"SMCOG15549","OTHER","0","0","0","0","8"
"SMCOG15550","OTHER","0","0","0","0","8"
"SMCOG15551","OTHER","0","0","0","0","8"
"SMCOG15552","OTHER","0","0","0","0","8"
"SMCOG15553","OTHER","0","0","0","0","8"
"SMCOG15554","OTHER","2","0","0","0","6"
"SMCOG15555","OTHER","0","0","0","0","8"
"SMCOG15556","TAILORING","5","0","0","0","3"
"SMCOG15557","REGULATOR","0","1","0","4","3"
"SMCOG15558","OTHER","0","0","0","0","8"
"SMCOG15559","OTHER","0","0","0","0","8"
"SMCOG15560","OTHER","0","0","0","0","8"
"SMCOG15561","TRANSPORT","0","7","0","0","1"
"SMCOG15562","OTHER","1","0","0","0","7"
"SMCOG15563","OTHER","0","0","0","0","8"
"SMCOG15564","OTHER","0","0","0","2","6"
"SMCOG15565","OTHER","0","0","0","0","8"
"SMCOG15566","OTHER","0","0","0","0","8"
"SMCOG15567","OTHER","0","0","0","0","8"
"SMCOG15568","OTHER","0","0","0","0","8"
"SMCOG15569","OTHER","0","0","0","0","8"
"SMCOG15570","OTHER","0","0","0","0","8"
"SMCOG15571","OTHER","0","0","0","0","8"
"SMCOG15572","OTHER","0","0","0","0","8"
"SMCOG15573","OTHER","0","0","0","0","8"
"SMCOG15574","OTHER","0","0","0","0","8"
"SMCOG15575","OTHER","0","0","0","0","8"
"SMCOG15576","OTHER","0","0","0","0","8"
"SMCOG15577","OTHER","3","0","0","0","5"
"SMCOG15578","TAILORING","5","0","0","0","3"
"SMCOG15579","CORE","0","0","6","0","2"
"SMCOG15580","OTHER","0","0","0","0","8"
"SMCOG15581","OTHER","1","0","0","0","7"
"SMCOG15582","OTHER","0","0","0","0","8"
"SMCOG15583","CORE","0","0","4","0","4"
"SMCOG15584","OTHER","0","0","0","0","8"
"SMCOG15585","OTHER","0","0","0","0","8"
"SMCOG15586","OTHER","0","0","0","0","8"
"SMCOG15587","OTHER","0","0","0","0","8"
"SMCOG15588","OTHER","0","0","0","0","8"
"SMCOG15589","TAILORING","5","0","0","0","3"
"SMCOG15590","OTHER","2","0","0","0","6"
"SMCOG15591","OTHER","0","0","0","0","8"
"SMCOG15592","OTHER","0","0","0","0","8"
"SMCOG15593","REGULATOR","0","0","0","5","3"
"SMCOG15594","OTHER","0","0","0","0","8"
"SMCOG15595","OTHER","0","0","0","0","8"
"SMCOG15596","OTHER","0","0","0","0","8"
"SMCOG15597","OTHER","0","0","0","0","8"
"SMCOG15598","OTHER","0","0","0","1","7"
"SMCOG15599","OTHER","0","0","0","0","8"
"SMCOG15600","OTHER","0","0","0","0","8"
"SMCOG15601","OTHER","0","0","0","0","8"
"SMCOG15602","OTHER","0","0","0","0","8"
"SMCOG15603","OTHER","0","0","0","1","7"
"SMCOG15604","CORE","0","0","5","0","3"
"SMCOG15605","OTHER","0","0","0","0","8"
"SMCOG15606","OTHER","0","0","0","0","8"
"SMCOG15607","OTHER","0","0","0","0","8"
"SMCOG15608","OTHER","2","0","0","0","6"
"SMCOG15609","OTHER","0","0","0","0","8"
"SMCOG15610","OTHER","0","0","0","0","8"
"SMCOG15611","OTHER","0","0","0","0","8"
"SMCOG15612","OTHER","0","0","0","0","8"
"SMCOG15613","OTHER","0","0","0","0","8"
"SMCOG15614","OTHER","0","0","0","1","7"
"SMCOG15615","OTHER","0","0","0","0","8"
"SMCOG15616","OTHER","0","0","0","0","8"
"SMCOG15617","CORE","0","0","5","0","3"
"SMCOG15618","TAILORING","4","0","0","0","4"
"SMCOG15619","OTHER","0","0","0","3","5"
"SMCOG15620","OTHER","0","0","0","0","8"
"SMCOG15621","TAILORING","7","0","0","0","1"
"SMCOG15622","OTHER","0","0","0","0","8"
"SMCOG15623","REGULATOR","0","0","0","5","3"
"SMCOG15624","OTHER","0","0","0","0","8"
"SMCOG15625","OTHER","0","0","0","0","8"
"SMCOG15626","OTHER","0","0","0","0","8"
"SMCOG15627","OTHER","0","2","0","0","6"
"SMCOG15628","OTHER","0","0","0","0","8"
"SMCOG15629","OTHER","0","0","0","0","8"
"SMCOG15630","OTHER","0","0","0","0","8"
"SMCOG15631","OTHER","0","0","0","0","8"
"SMCOG15632","OTHER","0","0","0","0","8"
"SMCOG15633","OTHER","0","0","0","0","8"
"SMCOG15634","OTHER","0","0","0","0","8"
"SMCOG15635","OTHER","0","0","0","0","8"
"SMCOG15636","OTHER","0","0","0","0","8"
"SMCOG15637","OTHER","0","0","0","0","8"
"SMCOG15638","OTHER","0","0","0","0","8"
"SMCOG15639","OTHER","0","0","0","0","8"
"SMCOG15640","OTHER","0","1","0","0","7"
"SMCOG15641","OTHER","0","0","0","0","8"
"SMCOG15642","OTHER","0","0","0","0","8"
"SMCOG15643","OTHER","0","0","0","0","8"
"SMCOG15644","REGULATOR","0","0","0","7","1"
"SMCOG15645","OTHER","3","0","0","0","5"
"SMCOG15646","OTHER","0","0","0","0","8"
"SMCOG15647","OTHER","0","0","0","3","5"
"SMCOG15648","OTHER","0","0","0","0","8"
"SMCOG15649","OTHER","0","0","0","0","8"
"SMCOG15650","OTHER","0","0","0","0","8"
"SMCOG15651","OTHER","0","0","0","0","8"
"SMCOG15652","TAILORING","6","0","0","0","2"
"SMCOG15653","OTHER","0","0","0","0","8"
"SMCOG15654","OTHER","0","0","0","0","8"
"SMCOG15655","OTHER","0","0","0","0","8"
"SMCOG15656","OTHER","0","0","0","0","8"
"SMCOG15657","REGULATOR","0","0","0","8","0"
"SMCOG15658","OTHER","0","0","0","0","8"
"SMCOG15659","OTHER","0","0","0","0","8"
"SMCOG15660","OTHER","0","0","0","0","8"
"SMCOG15661","OTHER","0","0","0","0","8"
"SMCOG15662","OTHER","0","0","0","0","8"
"SMCOG15663","OTHER","0","0","0","0","8"
"SMCOG15664","TAILORING","8","0","0","0","0"
"SMCOG15665","OTHER","0","0","3","0","5"
"SMCOG15666","OTHER","0","0","0","0","8"
"SMCOG15667","OTHER","0","0","0","0","8"
"SMCOG15668","OTHER","1","0","0","0","7"
"SMCOG15669","OTHER","0","0","0","0","8"
"SMCOG15670","OTHER","0","0","0","0","8"
"SMCOG15671","OTHER","0","0","0","0","8"
"SMCOG15672","REGULATOR","0","0","0","8","0"
"SMCOG15673","OTHER","0","0","0","0","8"
"SMCOG15674","OTHER","0","1","0","0","7"
"SMCOG15675","OTHER","0","0","3","0","5"
"SMCOG15676","OTHER","0","0","0","0","8"
"SMCOG15677","OTHER","1","0","0","0","7"
"SMCOG15678","OTHER","0","0","0","0","8"
"SMCOG15679","OTHER","0","0","0","0","8"
"SMCOG15680","OTHER","0","0","0","0","8"
"SMCOG15681","OTHER","0","0","0","0","8"
"SMCOG15682","OTHER","0","0","0","0","8"
"SMCOG15683","OTHER","0","0","2","0","6"
"SMCOG15684","OTHER","0","0","0","0","8"
"SMCOG15685","OTHER","0","0","0","0","8"
"SMCOG15686","OTHER","0","0","0","0","8"
"SMCOG15687","OTHER","0","0","0","0","8"
"SMCOG15688","REGULATOR","0","0","0","8","0"
"SMCOG15689","OTHER","3","0","0","0","5"
"SMCOG15690","OTHER","0","0","0","0","8"
"SMCOG15691","OTHER","3","0","0","0","5"
"SMCOG15692","TAILORING","6","0","0","0","2"
"SMCOG15693","OTHER","1","0","0","0","7"
"SMCOG15694","OTHER","0","0","0","0","8"
"SMCOG15695","OTHER","0","0","0","0","8"
"SMCOG15696","OTHER","0","0","0","0","8"
"SMCOG15697","CORE","0","0","8","0","0"
"SMCOG15698","OTHER","0","0","0","0","8"
"SMCOG15699","OTHER","0","0","0","0","8"
"SMCOG15700","OTHER","0","0","0","0","8"
"SMCOG15701","OTHER","0","0","0","0","8"
"SMCOG15702","OTHER","0","0","0","0","8"
"SMCOG15703","OTHER","0","0","0","0","8"
"SMCOG15704","OTHER","0","0","0","0","8"
"SMCOG15705","OTHER","0","0","0","1","7"
"SMCOG15706","OTHER","0","0","0","0","8"
"SMCOG15707","OTHER","0","0","0","0","8"
"SMCOG15708","TAILORING","6","0","0","0","2"
"SMCOG15709","OTHER","0","0","0","0","8"
"SMCOG15710","OTHER","0","0","0","0","8"
"SMCOG15711","OTHER","0","0","0","0","8"
"SMCOG15712","TAILORING","6","0","0","0","2"
"SMCOG15713","OTHER","1","0","0","0","7"
"SMCOG15714","OTHER","0","0","0","0","8"
"SMCOG15715","OTHER","0","0","0","0","8"
"SMCOG15716","OTHER","0","0","0","0","8"
"SMCOG15717","OTHER","0","0","0","0","8"
"SMCOG15718","REGULATOR","0","0","0","6","2"
"SMCOG15719","OTHER","0","0","0","0","8"
"SMCOG15720","OTHER","0","0","0","0","8"
"SMCOG15721","OTHER","0","0","0","0","8"
"SMCOG15722","OTHER","0","0","0","0","8"
"SMCOG15723","OTHER","0","0","0","0","8"
"SMCOG15724","OTHER","0","0","0","0","8"
"SMCOG15725","OTHER","0","0","0","0","8"
"SMCOG15726","OTHER","0","0","0","0","8"
"SMCOG15727","CORE","0","0","7","0","1"
"SMCOG15728","OTHER","0","0","0","0","8"
"SMCOG15729","OTHER","2","0","0","0","6"
"SMCOG15730","TAILORING","5","0","0","0","3"
"SMCOG15731","OTHER","0","0","0","0","8"
"SMCOG15732","OTHER","0","0","0","0","8"
"SMCOG15733","OTHER","0","0","0","0","8"
"SMCOG15734","OTHER","0","0","0","0","8"
"SMCOG15735","OTHER","0","0","0","0","8"
"SMCOG15736","OTHER","0","0","1","0","7"
"SMCOG15737","OTHER","0","0","0","0","8"
"SMCOG15738","REGULATOR","0","0","0","4","4"
"SMCOG15739","OTHER","1","0","0","0","7"
"SMCOG15740","OTHER","0","0","0","0","8"
"SMCOG15741","OTHER","0","0","0","0","8"
"SMCOG15742","OTHER","0","0","0","1","7"
"SMCOG15743","OTHER","0","0","0","0","8"
"SMCOG15744","OTHER","0","0","0","0","8"
"SMCOG15745","OTHER","0","0","0","0","8"
"SMCOG15746","OTHER","0","0","0","0","8"
"SMCOG15747","OTHER","0","0","0","2","6"
"SMCOG15748","OTHER","1","0","0","0","7"
"SMCOG15749","OTHER","0","0","0","0","8"
"SMCOG15750","OTHER","0","0","0","0","8"
"SMCOG15751","OTHER","0","0","0","0","8"
"SMCOG15752","OTHER","0","0","0","0","8"
"SMCOG15753","OTHER","0","0","0","0","8"
"SMCOG15754","OTHER","0","0","0","0","8"
"SMCOG15755","OTHER","0","0","0","0","8"
"SMCOG15756","OTHER","0","0","0","0","8"
"SMCOG15757","OTHER","0","0","0","0","8"
"SMCOG15758","CORE","0","0","7","0","1"
"SMCOG15759","OTHER","0","0","0","0","8"
"SMCOG15760","OTHER","0","0","0","0","8"
"SMCOG15761","TAILORING","7","0","0","0","1"
"SMCOG15762","OTHER","0","0","0","0","8"
"SMCOG15763","OTHER","0","0","0","0","8"
"SMCOG15764","MIXED","3","0","2","0","3"
"SMCOG15765","OTHER","0","0","0","0","8"
"SMCOG15766","OTHER","0","0","0","0","8"
"SMCOG15767","OTHER","3","0","0","0","5"
"SMCOG15768","TAILORING","8","0","0","0","0"
"SMCOG15769","OTHER","0","0","0","0","8"
"SMCOG15770","OTHER","0","0","0","0","8"
"SMCOG15771","OTHER","0","0","0","0","8"
"SMCOG15772","OTHER","0","0","0","0","8"
"SMCOG15773","OTHER","0","0","0","0","7"
"SMCOG15774","OTHER","0","0","0","1","6"
"SMCOG15775","OTHER","0","0","0","0","7"
"SMCOG15776","OTHER","0","0","0","0","7"
"SMCOG15777","OTHER","0","0","0","0","7"
"SMCOG15778","OTHER","0","0","0","2","5"
"SMCOG15779","OTHER","0","1","0","0","6"
"SMCOG15780","OTHER","0","0","1","0","6"
"SMCOG15781","OTHER","0","0","0","0","7"
"SMCOG15782","OTHER","0","0","0","0","7"
"SMCOG15783","OTHER","0","0","1","0","6"
"SMCOG15784","OTHER","0","0","0","0","7"
"SMCOG15785","OTHER","0","0","0","2","5"
"SMCOG15786","OTHER","0","0","0","0","7"
"SMCOG15787","OTHER","0","0","0","0","7"
"SMCOG15788","OTHER","0","0","0","0","7"
"SMCOG15789","OTHER","0","0","0","0","7"
"SMCOG15790","OTHER","0","0","0","0","7"
"SMCOG15791","OTHER","0","0","0","0","7"
"SMCOG15792","OTHER","0","0","0","0","7"
"SMCOG15793","OTHER","0","0","0","0","7"
"SMCOG15794","OTHER","0","0","2","0","5"
"SMCOG15795","OTHER","0","0","0","0","7"
"SMCOG15796","OTHER","0","0","0","0","7"
"SMCOG15797","OTHER","0","0","0","0","7"
"SMCOG15798","CORE","0","0","5","0","2"
"SMCOG15799","OTHER","0","0","0","0","7"
"SMCOG15800","OTHER","0","0","2","0","5"
"SMCOG15801","REGULATOR","0","0","0","4","3"
"SMCOG15802","OTHER","0","0","0","1","6"
"SMCOG15803","OTHER","1","0","0","0","6"
"SMCOG15804","OTHER","0","0","0","0","7"
"SMCOG15805","OTHER","0","0","0","0","7"
"SMCOG15806","TAILORING","6","0","0","0","1"
"SMCOG15807","OTHER","0","0","0","0","7"
"SMCOG15808","OTHER","0","0","0","0","7"
"SMCOG15809","OTHER","0","0","0","0","7"
"SMCOG15810","OTHER","0","0","0","0","7"
"SMCOG15811","OTHER","0","0","0","0","7"
"SMCOG15812","TAILORING","5","0","0","0","2"
"SMCOG15813","OTHER","0","0","0","0","7"
"SMCOG15814","OTHER","0","0","0","0","7"
"SMCOG15815","OTHER","0","0","0","0","7"
"SMCOG15816","TAILORING","3","0","0","0","4"
"SMCOG15817","CORE","1","0","5","0","1"
"SMCOG15818","OTHER","1","0","0","0","6"
"SMCOG15819","OTHER","0","0","0","0","7"
"SMCOG15820","TAILORING","6","0","0","0","1"
"SMCOG15821","OTHER","0","0","0","0","7"
"SMCOG15822","OTHER","0","0","0","0","7"
"SMCOG15823","OTHER","0","0","0","0","7"
"SMCOG15824","OTHER","0","0","0","0","7"
"SMCOG15825","OTHER","0","0","0","2","5"
"SMCOG15826","OTHER","0","0","0","0","7"
"SMCOG15827","OTHER","0","0","0","0","7"
"SMCOG15828","OTHER","0","0","0","0","7"
"SMCOG15829","OTHER","0","0","0","0","7"
"SMCOG15830","TAILORING","5","0","0","0","2"
"SMCOG15831","OTHER","0","0","0","0","7"
"SMCOG15832","TAILORING","7","0","0","0","0"
"SMCOG15833","OTHER","0","0","0","0","7"
"SMCOG15834","OTHER","0","0","0","1","6"
"SMCOG15835","TAILORING","6","0","0","0","1"
"SMCOG15836","OTHER","0","0","0","0","7"
"SMCOG15837","OTHER","0","0","0","0","7"
"SMCOG15838","OTHER","0","0","0","0","7"
"SMCOG15839","TAILORING","6","0","0","0","1"
"SMCOG15840","OTHER","0","0","0","1","6"
"SMCOG15841","OTHER","0","0","0","0","7"
"SMCOG15842","TAILORING","4","0","0","0","3"
"SMCOG15843","OTHER","0","0","0","0","7"
"SMCOG15844","OTHER","0","0","0","0","7"
"SMCOG15845","OTHER","0","0","0","0","7"
"SMCOG15846","OTHER","1","0","0","0","6"
"SMCOG15847","OTHER","0","0","0","0","7"
"SMCOG15848","OTHER","0","0","0","0","7"
"SMCOG15849","OTHER","0","0","0","0","7"
"SMCOG15850","TAILORING","3","0","0","0","4"
"SMCOG15851","OTHER","0","0","0","0","7"
"SMCOG15852","OTHER","0","0","0","0","7"
"SMCOG15853","OTHER","0","0","0","0","7"
"SMCOG15854","CORE","0","0","3","0","4"
"SMCOG15855","TAILORING","6","0","0","0","1"
"SMCOG15856","TAILORING","4","0","0","0","3"
"SMCOG15857","TAILORING","5","0","0","0","2"
"SMCOG15858","TAILORING","7","0","0","0","0"
"SMCOG15859","TAILORING","7","0","0","0","0"
"SMCOG15860","TAILORING","6","0","0","0","1"
"SMCOG15861","TAILORING","6","0","0","0","1"
"SMCOG15862","OTHER","0","0","0","0","7"
"SMCOG15863","OTHER","0","1","0","0","6"
"SMCOG15864","REGULATOR","0","0","0","7","0"
"SMCOG15865","REGULATOR","0","0","0","7","0"
"SMCOG15866","OTHER","2","0","0","0","5"
"SMCOG15867","TAILORING","5","0","0","0","2"
"SMCOG15868","OTHER","2","0","0","0","5"
"SMCOG15869","REGULATOR","0","0","0","7","0"
"SMCOG15870","OTHER","0","0","0","0","7"
"SMCOG15871","OTHER","0","0","0","0","7"
"SMCOG15872","OTHER","0","0","0","0","7"
"SMCOG15873","OTHER","0","0","0","0","7"
"SMCOG15874","OTHER","0","0","0","0","7"
"SMCOG15875","OTHER","0","0","0","0","7"
"SMCOG15876","OTHER","0","0","0","0","7"
"SMCOG15877","OTHER","1","0","0","0","6"
"SMCOG15878","TAILORING","7","0","0","0","0"
"SMCOG15879","OTHER","0","0","0","0","7"
"SMCOG15880","TRANSPORT","0","7","0","0","0"
"SMCOG15881","OTHER","0","0","0","0","7"
"SMCOG15882","OTHER","0","0","0","0","7"
"SMCOG15883","OTHER","0","0","0","0","7"
"SMCOG15884","TAILORING","6","0","0","0","1"
"SMCOG15885","CORE","0","0","3","0","4"
"SMCOG15886","OTHER","0","0","0","0","7"
"SMCOG15887","OTHER","0","0","0","1","6"
"SMCOG15888","OTHER","0","0","0","0","7"
"SMCOG15889","OTHER","0","0","0","0","7"
"SMCOG15890","TAILORING","6","0","0","0","1"
"SMCOG15891","TAILORING","6","0","0","0","1"
"SMCOG15892","OTHER","0","0","0","0","7"
"SMCOG15893","OTHER","0","0","0","0","7"
"SMCOG15894","OTHER","0","1","0","0","6"
"SMCOG15895","OTHER","0","0","0","0","7"
"SMCOG15896","TAILORING","4","0","0","0","3"
"SMCOG15897","OTHER","0","0","0","1","6"
"SMCOG15898","OTHER","0","0","0","0","7"
"SMCOG15899","REGULATOR","0","0","0","3","4"
"SMCOG15900","REGULATOR","0","0","0","7","0"
"SMCOG15901","OTHER","0","0","0","0","7"
"SMCOG15902","OTHER","0","0","0","0","7"
"SMCOG15903","OTHER","0","0","0","0","7"
"SMCOG15904","OTHER","0","0","0","2","5"
"SMCOG15905","TAILORING","4","0","0","0","3"
"SMCOG15906","TAILORING","4","0","0","0","3"
"SMCOG15907","OTHER","0","0","0","0","7"
"SMCOG15908","TAILORING","7","0","0","0","0"
"SMCOG15909","OTHER","1","0","0","0","6"
"SMCOG15910","OTHER","0","0","0","0","7"
"SMCOG15911","OTHER","0","0","0","1","6"
"SMCOG15912","OTHER","0","0","0","0","7"
"SMCOG15913","CORE","1","0","3","0","3"
"SMCOG15914","OTHER","0","0","0","0","7"
"SMCOG15915","OTHER","0","0","0","0","7"
"SMCOG15916","OTHER","0","0","0","0","7"
"SMCOG15917","OTHER","0","0","0","0","7"
"SMCOG15918","OTHER","0","0","0","0","7"
"SMCOG15919","TAILORING","7","0","0","0","0"
"SMCOG15920","OTHER","0","0","0","0","7"
"SMCOG15921","OTHER","0","0","0","0","7"
"SMCOG15922","TRANSPORT","0","6","0","0","1"
"SMCOG15923","OTHER","0","0","0","0","7"
"SMCOG15924","TAILORING","4","0","0","0","3"
"SMCOG15925","OTHER","0","0","0","0","7"
"SMCOG15926","REGULATOR","0","0","0","7","0"
"SMCOG15927","OTHER","0","0","0","0","7"
